n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,is_adapt
1023,true,0.9957489115534902,-901483.258473792,908752.821181417,-0.012453732779249549,-0.11266751808580011,10,false,0.005092455249975664,0.005092455249975664,true
511,true,0.9961095325572215,-901559.3221711603,908791.8039118114,-0.1948189267423004,-0.30840003315825015,9,false,0.009024662039154406,0.009024662039154406,true
255,true,0.8306936422239247,-901609.2096423777,909016.6264246703,0.24814739811699837,0.6528600222663954,8,false,0.015856905419864696,0.015856905419864696,true
255,true,0.6557206680335224,-901603.8520084518,909055.1215968862,-0.40810180781409144,1.5469999893102795,8,false,0.017546710427541124,0.017546710427541124,true
511,true,0.6240113139548126,-901613.4114669823,909070.1231720378,0.10103469819296151,1.2155874385498464,9,false,0.012052004883277663,0.012052004883277663,true
511,true,0.9084876867513715,-901656.6305284731,909093.8129601978,-0.060873094480484724,0.2704948696773499,9,false,0.007647043661870344,0.007647043661870344,true
511,true,0.9462081389217091,-901486.1503613439,908969.788877369,0.10003360896371305,0.1551479265326634,9,false,0.010452591991756863,0.010452591991756863,true
255,true,0.9904610861449473,-901623.3784457521,909009.7711988492,-0.16149835102260113,-0.35422796360217035,8,false,0.015709922214686096,0.015709922214686096,true
6,true,0.06454116257251157,-901623.3784457521,909018.0891126238,0.0,5975.479593320633,2,true,0.02635262490386915,0.02635262490386915,true
1023,true,0.9913533763481017,-901628.5291714903,909099.6650936395,0.018771948642097414,0.027367689181119204,10,false,0.003916582133051549,0.003916582133051549,true
511,true,0.9920807507915644,-901638.8381895295,908982.7969800972,-0.05010930064599961,-0.086556630092673,9,false,0.006602513628512656,0.006602513628512656,true
511,true,0.984774302386847,-901440.4820148859,908811.8607835779,-0.09342598973307759,-0.10531386686488986,9,false,0.011060994694494461,0.011060994694494461,true
255,true,0.9472029851529363,-901459.0184046767,908909.9600938621,0.07358063699211925,0.1827296962728724,8,false,0.018044589962644117,0.018044589962644117,true
4,true,0.03603304258658185,-901459.0184046767,908757.847337048,0.0,12236.924806828261,2,true,0.026570169471141665,0.026570169471141665,true
1023,true,0.9503636824743414,-901605.0234813797,908838.1514181383,0.09936140826903284,0.10819070029538125,10,false,0.0039469740563487935,0.0039469740563487935,true
1023,true,0.9999796262775551,-901500.4560901569,908812.1846972603,-0.21000632806681097,-0.23233440052717924,10,false,0.00588916769841548,0.00588916769841548,true
511,true,0.9247275965273132,-901501.6779435615,908757.3023879845,0.05879886925686151,0.21100850158836693,9,false,0.009876273919423998,0.009876273919423998,true
255,true,0.9948973864700684,-901484.3823403182,908847.5421906669,-0.22100788075476885,-0.25367017032112926,8,false,0.013663985833556162,0.013663985833556162,true
7,true,0.014192862092492877,-901484.3823403182,908993.1026061388,0.0,2019.9742398277158,2,true,0.022328735014409892,0.022328735014409892,true
1023,true,0.9992203423129196,-901523.1792661666,908783.337696313,0.0016947136027738452,0.0035815266892313957,10,false,0.003368640750207837,0.003368640750207837,true
1023,true,0.9736195031005219,-901471.689904885,908835.6208928791,0.007243448868393898,0.06355233350768685,10,false,0.005577544604835371,0.005577544604835371,true
511,true,0.9943735157275965,-901437.0286717471,908920.1707314848,-0.02476491266861558,-0.044864114839583635,9,false,0.008626216470800566,0.008626216470800566,true
255,true,0.9666770866037063,-901578.7818268604,908834.9572457225,-0.016117741004563868,0.10604571201838553,8,false,0.013930895566687735,0.013930895566687735,true
14,true,0.023234861355873715,-901578.7818268604,908975.5164849011,0.0,1411.185096126399,3,true,0.020939458245654286,0.020939458245654286,true
1023,true,0.9989275472533494,-901532.8542606508,908914.4097335188,-0.00030366110149770975,0.004372873343527317,10,false,0.003437278467672387,0.003437278467672387,true
1023,true,0.9855337872235641,-901558.0922841142,909085.4332706201,0.01915315119549632,0.03281521226745099,10,false,0.005589469585372057,0.005589469585372057,true
511,true,0.9956227120134362,-901549.0689363874,908893.823733432,-0.004603638779371977,-0.054642839008010924,9,false,0.008756002901697512,0.008756002901697512,true
255,true,0.999546552733913,-901551.2255222313,908887.8985561589,-0.03776768618263304,-0.13220468314830214,8,false,0.013956333817996203,0.013956333817996203,true
