"state","t","begin","end","pollster","polltype","method","n_respondents","pct_clinton","n_clinton","pct_trump","n_trump","poll_day","index_s","index_p","index_m","index_pop","index_t"
"--",2016-08-12,2016-08-12,2016-08-13,"Zogby","Likely Voters","Online poll",1277,0.513513513513513,485,0.486486486486487,460,165,52,155,2,2,165
"--",2016-08-12,2016-08-09,2016-08-15,"Normington","Likely Voters","Live phone component",1000,0.548780487804878,450,0.451219512195122,370,165,52,92,1,2,165
"--",2016-08-12,2016-08-11,2016-08-14,"Morning Consult","Registered Voters","Online poll",2001,0.541666666666667,780,0.458333333333333,660,165,52,85,2,3,165
"--",2016-08-13,2016-08-10,2016-08-16,"Public Religion Research Institute","Registered Voters","Live phone component",1630,0.578313253012048,782,0.421686746987952,570,166,52,104,1,3,166
"--",2016-08-15,2016-08-13,2016-08-17,"Ipsos","Likely Voters","Online poll",1049,0.527027027027027,409,0.472972972972973,367,168,52,65,2,2,168
"--",2016-08-15,2016-08-15,2016-08-16,"Rasmussen","Likely Voters","Other",1000,0.5125,410,0.4875,390,168,52,109,3,2,168
"--",2016-08-15,2016-08-14,2016-08-16,"YouGov","Registered Voters","Online poll",1076,0.539473684210526,441,0.460526315789474,377,168,52,154,2,3,168
"--",2016-08-18,2016-08-15,2016-08-21,"UPI","Likely Voters","Online poll",1259,0.505263157894737,604,0.494736842105263,592,171,52,144,2,2,171
"--",2016-08-18,2016-08-15,2016-08-21,"NBC","Registered Voters","Online poll",17459,0.530864197530864,7507,0.469135802469136,6634,171,52,90,2,3,171
"--",2016-08-18,2016-08-17,2016-08-20,"ARG","Registered Voters","Live phone component",994,0.528089887640449,467,0.471910112359551,417,171,52,7,1,3,171
"--",2016-08-19,2016-08-18,2016-08-20,"Morning Consult","Registered Voters","Online poll",2001,0.52,780,0.48,720,172,52,85,2,3,172
"--",2016-08-21,2016-08-18,2016-08-24,"Quinnipiac","Likely Voters","Live phone component",1498,0.542168674698795,674,0.457831325301205,569,174,52,106,1,2,174
"--",2016-08-21,2016-08-19,2016-08-23,"YouGov","Registered Voters","Online poll",1080,0.525,454,0.475,410,174,52,154,2,3,174
"--",2016-08-22,2016-08-20,2016-08-24,"Ipsos","Likely Voters","Online poll",1049,0.52,409,0.48,378,175,52,65,2,2,175
"--",2016-08-23,2016-08-23,2016-08-24,"Rasmussen","Likely Voters","Other",1000,0.525,420,0.475,380,176,52,109,3,2,176
"--",2016-08-25,2016-08-22,2016-08-28,"UPI","Likely Voters","Online poll",1145,0.515463917525773,572,0.484536082474227,538,178,52,144,2,2,178
"--",2016-08-25,2016-08-24,2016-08-26,"Morning Consult","Registered Voters","Online poll",2007,0.513157894736842,783,0.486842105263158,743,178,52,85,2,3,178
"--",2016-08-25,2016-08-22,2016-08-28,"NBC","Registered Voters","Online poll",24104,0.525641025641026,9883,0.474358974358974,8918,178,52,90,2,3,178
"--",2016-08-26,2016-08-24,2016-08-29,"Suffolk","Likely Voters","Live phone component",1000,0.545454545454545,420,0.454545454545455,350,179,52,126,1,2,179
"--",2016-08-26,2016-08-25,2016-08-28,"Monmouth University","Likely Voters","Live phone component",689,0.541176470588235,317,0.458823529411765,269,179,52,83,1,2,179
"--",2016-08-27,2016-08-25,2016-08-29,"Ipsos","Likely Voters","Online poll",1404,0.512820512820513,562,0.487179487179487,534,180,52,65,2,2,180
"--",2016-08-27,2016-08-26,2016-08-28,"PPP","Likely Voters","Other",881,0.531645569620253,370,0.468354430379747,326,180,52,102,3,2,180
"--",2016-08-28,2016-08-27,2016-08-29,"YouGov","Registered Voters","Online poll",1119,0.531645569620253,470,0.468354430379747,414,181,52,154,2,3,181
"--",2016-08-29,2016-08-26,2016-09-01,"IBD","Likely Voters","Live phone component",861,0.5,336,0.5,336,182,52,61,1,2,182
"--",2016-08-29,2016-08-29,2016-08-30,"Rasmussen","Likely Voters","Other",1000,0.493670886075949,390,0.506329113924051,400,182,52,109,3,2,182
"--",2016-08-29,2016-08-28,2016-08-30,"FOX","Registered Voters","Live phone component",1011,0.5125,415,0.4875,394,182,52,44,1,3,182
"--",2016-08-29,2016-08-16,2016-09-12,"Pew","Registered Voters","Live phone component",3941,0.542168674698795,1773,0.457831325301205,1498,182,52,98,1,3,182
"--",2016-08-30,2016-08-28,2016-09-01,"GWU","Likely Voters","Live phone component",1000,0.51219512195122,420,0.48780487804878,400,183,52,53,1,2,183
"--",2016-09-01,2016-08-29,2016-09-04,"UPI","Likely Voters","Online poll",1237,0.510416666666667,606,0.489583333333333,581,185,52,144,2,2,185
"--",2016-09-01,2016-09-01,2016-09-02,"Morning Consult","Registered Voters","Online poll",2001,0.513513513513513,760,0.486486486486487,720,185,52,85,2,3,185
"--",2016-09-01,2016-08-29,2016-09-04,"NBC","Registered Voters","Online poll",32226,0.525641025641026,13213,0.474358974358974,11924,185,52,90,2,3,185
"--",2016-09-02,2016-08-31,2016-09-04,"Franklin Pierce","Likely Voters","Live phone component",1025,0.517647058823529,451,0.482352941176471,420,186,52,46,1,2,186
"--",2016-09-02,2016-09-01,2016-09-04,"CNN","Likely Voters","Live phone component",786,0.488636363636364,338,0.511363636363636,354,186,52,25,1,2,186
"--",2016-09-03,2016-09-01,2016-09-05,"Ipsos","Likely Voters","Online poll",1084,0.512820512820513,434,0.487179487179487,412,187,52,65,2,2,187
"--",2016-09-05,2016-09-04,2016-09-06,"YouGov","Registered Voters","Online poll",1077,0.512820512820513,431,0.487179487179487,409,189,52,154,2,3,189
"--",2016-09-06,2016-09-06,2016-09-07,"Rasmussen","Likely Voters","Other",1000,0.524390243902439,430,0.475609756097561,390,190,52,109,3,2,190
"--",2016-09-06,2016-09-05,2016-09-08,"ABC","Likely Voters","Live phone component",642,0.528735632183908,295,0.471264367816092,263,190,52,1,1,2,190
"--",2016-09-07,2016-09-06,2016-09-08,"Morning Consult","Likely Voters","Online poll",1710,0.5125,701,0.4875,667,191,52,85,2,2,191
"--",2016-09-08,2016-09-05,2016-09-11,"UPI","Likely Voters","Online poll",1260,0.484210526315789,580,0.515789473684211,617,192,52,144,2,2,192
"--",2016-09-08,2016-09-05,2016-09-11,"NBC","Registered Voters","Online poll",16220,0.51219512195122,6812,0.48780487804878,6488,192,52,90,2,3,192
"--",2016-09-10,2016-09-08,2016-09-12,"Ipsos","Likely Voters","Online poll",1127,0.5,440,0.5,440,194,52,65,2,2,194
"--",2016-09-10,2016-09-08,2016-09-13,"Quinnipiac","Likely Voters","Live phone component",960,0.5125,394,0.4875,374,194,52,106,1,2,194
"--",2016-09-11,2016-09-09,2016-09-13,"CBS","Likely Voters","Live phone component",1433,0.5,602,0.5,602,195,52,17,1,2,195
"--",2016-09-11,2016-09-10,2016-09-13,"YouGov","Registered Voters","Online poll",1087,0.51219512195122,457,0.48780487804878,435,195,52,154,2,3,195
"--",2016-09-12,2016-09-11,2016-09-14,"FOX","Likely Voters","Live phone component",867,0.506172839506173,355,0.493827160493827,347,196,52,44,1,2,196
"--",2016-09-12,2016-09-12,2016-09-13,"Rasmussen","Likely Voters","Other",1000,0.48780487804878,400,0.51219512195122,420,196,52,109,3,2,196
"--",2016-09-13,2016-09-10,2016-09-16,"Saint Leo University","Likely Voters","Online poll",1005,0.528735632183908,462,0.471264367816092,412,197,52,116,2,2,197
"--",2016-09-14,2016-09-01,2016-09-27,"Public Religion Research Institute","Likely Voters","Live phone component",1296,0.544444444444444,635,0.455555555555556,531,198,52,104,1,2,198
"--",2016-09-15,2016-09-15,2016-09-16,"Morning Consult","Likely Voters","Online poll",1639,0.51219512195122,688,0.48780487804878,656,199,52,85,2,2,199
"--",2016-09-15,2016-09-12,2016-09-18,"NBC","Likely Voters","Online poll",13230,0.529411764705882,5954,0.470588235294118,5292,199,52,90,2,2,199
"--",2016-09-15,2016-09-12,2016-09-18,"UPI","Likely Voters","Online poll",1203,0.505263157894737,577,0.494736842105263,565,199,52,144,2,2,199
"--",2016-09-17,2016-09-15,2016-09-19,"Ipsos","Likely Voters","Online poll",1111,0.486842105263158,411,0.513157894736842,433,201,52,65,2,2,201
"--",2016-09-17,2016-09-16,2016-09-19,"NBC","Likely Voters","Live phone component",922,0.5375,396,0.4625,341,201,52,90,1,2,201
"--",2016-09-17,2016-09-15,2016-09-20,"McClatchy","Likely Voters","Live phone component",758,0.535714285714286,341,0.464285714285714,296,201,52,78,1,2,201
"--",2016-09-17,2016-09-15,2016-09-19,"AP","Likely Voters","Online poll",1251,0.535714285714286,563,0.464285714285714,488,201,52,6,2,2,201
"--",2016-09-17,2016-09-15,2016-09-19,"ICITIZEN","Registered Voters","Online poll",1000,0.531645569620253,420,0.468354430379747,370,201,52,62,2,3,201
"--",2016-09-18,2016-09-18,2016-09-19,"YouGov","Registered Voters","Online poll",1065,0.512820512820513,426,0.487179487179487,405,202,52,154,2,3,202
"--",2016-09-18,2016-09-17,2016-09-20,"ARG","Registered Voters","Live phone component",990,0.516483516483517,465,0.483516483516484,436,202,52,7,1,3,202
"--",2016-09-20,2016-09-20,2016-09-21,"Rasmussen","Likely Voters","Other",1000,0.469879518072289,390,0.530120481927711,440,204,52,109,3,2,204
"--",2016-09-20,2016-09-18,2016-09-22,"Franklin Pierce","Likely Voters","Live phone component",1017,0.511363636363636,458,0.488636363636364,437,204,52,46,1,2,204
"--",2016-09-20,2016-09-19,2016-09-22,"ABC","Likely Voters","Live phone component",651,0.511111111111111,299,0.488888888888889,286,204,52,1,1,2,204
"--",2016-09-22,2016-09-21,2016-09-24,"Bloomberg","Likely Voters","Live phone component",1002,0.488095238095238,411,0.511904761904762,431,206,52,15,1,2,206
"--",2016-09-22,2016-09-19,2016-09-25,"NBC","Likely Voters","Online poll",13598,0.529411764705882,6119,0.470588235294118,5439,206,52,90,2,2,206
"--",2016-09-22,2016-09-19,2016-09-25,"UPI","Likely Voters","Online poll",1052,0.505263157894737,505,0.494736842105263,494,206,52,144,2,2,206
"--",2016-09-23,2016-09-22,2016-09-24,"Morning Consult","Likely Voters","Online poll",1712,0.493506493506494,651,0.506493506493506,668,207,52,85,2,2,207
"--",2016-09-23,2016-09-22,2016-09-25,"Public Religion Research Institute","Likely Voters","Live phone component",461,0.5,198,0.5,198,207,52,104,1,2,207
"--",2016-09-23,2016-09-22,2016-09-25,"Quinnipiac","Likely Voters","Live phone component",1115,0.505747126436782,491,0.494252873563218,479,207,52,106,1,2,207
"--",2016-09-23,2016-09-22,2016-09-25,"Monmouth University","Likely Voters","Live phone component",729,0.522727272727273,335,0.477272727272727,306,207,52,83,1,2,207
"--",2016-09-23,2016-09-22,2016-09-24,"YouGov","Registered Voters","Online poll",948,0.517647058823529,417,0.482352941176471,389,207,52,154,2,3,207
"--",2016-09-24,2016-09-22,2016-09-26,"Ipsos","Likely Voters","Online poll",1041,0.525,437,0.475,396,208,52,65,2,2,208
"--",2016-09-24,2016-09-23,2016-09-25,"Lucid","Likely Voters","Online poll",506,0.518518518518518,213,0.481481481481481,197,208,52,72,2,2,208
"--",2016-09-26,2016-09-26,2016-09-27,"Morning Consult","Likely Voters","Online poll",1253,0.518987341772152,514,0.481012658227848,476,210,52,85,2,2,210
"--",2016-09-26,2016-09-26,2016-09-27,"Echelon Insights","Likely Voters","Online poll",1529,0.530120481927711,673,0.469879518072289,596,210,52,34,2,2,210
"--",2016-09-27,2016-09-26,2016-09-28,"Lucid","Likely Voters","Online poll",360,0.531645569620253,151,0.468354430379747,133,211,52,72,2,2,211
"--",2016-09-27,2016-09-27,2016-09-28,"Ipsos","Likely Voters","Online poll",1336,0.525,561,0.475,508,211,52,65,2,2,211
"--",2016-09-27,2016-09-26,2016-09-28,"Rasmussen","Likely Voters","Other",1500,0.506024096385542,630,0.493975903614458,615,211,52,109,3,2,211
"--",2016-09-27,2016-09-27,2016-09-28,"PPP","Likely Voters","Other",933,0.523809523809524,411,0.476190476190476,373,211,52,102,3,2,211
"--",2016-09-28,2016-09-27,2016-09-29,"FOX","Likely Voters","Live phone component",911,0.518072289156627,392,0.481927710843373,364,212,52,44,1,2,212
"--",2016-09-29,2016-09-26,2016-10-02,"NBC","Likely Voters","Online poll",26925,0.534883720930233,12386,0.465116279069767,10770,213,52,90,2,2,213
"--",2016-09-29,2016-09-26,2016-10-02,"UPI","Likely Voters","Online poll",1285,0.489583333333333,604,0.510416666666667,630,213,52,144,2,2,213
"--",2016-09-30,2016-09-28,2016-10-02,"Fairleigh Dickinson","Likely Voters","Live phone component",385,0.555555555555556,173,0.444444444444444,139,214,52,39,1,2,214
"--",2016-09-30,2016-09-29,2016-10-01,"Lucid","Likely Voters","Online poll",597,0.548780487804878,269,0.451219512195122,221,214,52,72,2,2,214
"--",2016-09-30,2016-09-28,2016-10-02,"CBS","Likely Voters","Live phone component",1217,0.523255813953488,548,0.476744186046512,499,214,52,17,1,2,214
"--",2016-09-30,2016-09-28,2016-10-02,"Public Religion Research Institute","Likely Voters","Live phone component",609,0.534090909090909,286,0.465909090909091,250,214,52,104,1,2,214
"--",2016-09-30,2016-09-28,2016-10-02,"CNN","Likely Voters","Live phone component",1213,0.528089887640449,570,0.471910112359551,509,214,52,25,1,2,214
"--",2016-10-01,2016-09-29,2016-10-03,"Ipsos","Likely Voters","Online poll",1239,0.538461538461538,520,0.461538461538462,446,215,52,65,2,2,215
"--",2016-10-01,2016-09-30,2016-10-02,"Morning Consult","Likely Voters","Online poll",1778,0.538461538461538,747,0.461538461538462,640,215,52,85,2,2,215
"--",2016-10-01,2016-09-29,2016-10-03,"Rasmussen","Likely Voters","Other",1500,0.506024096385542,630,0.493975903614458,615,215,52,109,3,2,215
"--",2016-10-02,2016-10-01,2016-10-03,"YouGov","Registered Voters","Online poll",1055,0.518072289156627,454,0.481927710843373,422,216,52,154,2,3,216
"--",2016-10-03,2016-10-02,2016-10-04,"Lucid","Likely Voters","Online poll",451,0.548780487804878,203,0.451219512195122,167,217,52,72,2,2,217
"--",2016-10-03,2016-09-27,2016-10-10,"Pew","Registered Voters","Live phone component",3616,0.541176470588235,1663,0.458823529411765,1410,217,52,98,1,3,217
"--",2016-10-04,2016-10-03,2016-10-06,"FOX","Likely Voters","Live phone component",896,0.511627906976744,394,0.488372093023256,376,218,52,44,1,2,218
"--",2016-10-05,2016-10-05,2016-10-06,"Quinnipiac","Likely Voters","Live phone component",1064,0.529411764705882,479,0.470588235294118,426,219,52,106,1,2,219
"--",2016-10-05,2016-10-04,2016-10-06,"Rasmussen","Likely Voters","Other",1500,0.505882352941176,645,0.494117647058824,630,219,52,109,3,2,219
"--",2016-10-06,2016-10-05,2016-10-07,"Lucid","Likely Voters","Online poll",533,0.560975609756098,245,0.439024390243902,192,220,52,72,2,2,220
"--",2016-10-06,2016-10-03,2016-10-09,"NBC","Likely Voters","Online poll",23329,0.528735632183908,10731,0.471264367816092,9565,220,52,90,2,2,220
"--",2016-10-06,2016-10-03,2016-10-09,"UPI","Likely Voters","Online poll",1350,0.531914893617021,675,0.468085106382979,594,220,52,144,2,2,220
"--",2016-10-07,2016-10-05,2016-10-09,"Public Religion Research Institute","Likely Voters","Live phone component",886,0.563218390804598,434,0.436781609195402,337,221,52,104,1,2,221
"--",2016-10-07,2016-10-07,2016-10-08,"YouGov","Registered Voters","Online poll",1135,0.536585365853659,499,0.463414634146341,431,221,52,154,2,3,221
"--",2016-10-08,2016-10-08,2016-10-08,"Politico","Likely Voters","Online poll",1390,0.525,584,0.475,528,222,52,99,2,2,222
"--",2016-10-08,2016-10-06,2016-10-10,"Ipsos","Likely Voters","Online poll",2363,0.54320987654321,1040,0.45679012345679,874,222,52,65,2,2,222
"--",2016-10-09,2016-10-08,2016-10-10,"Lucid","Likely Voters","Online poll",543,0.54320987654321,239,0.45679012345679,201,223,52,72,2,2,223
"--",2016-10-10,2016-10-10,2016-10-11,"Insights West","Likely Voters","Online poll",953,0.531645569620253,400,0.468354430379747,353,224,52,64,2,2,224
"--",2016-10-10,2016-10-10,2016-10-10,"Politico","Likely Voters","Online poll",1757,0.531645569620253,738,0.468354430379747,650,224,52,99,2,2,224
"--",2016-10-10,2016-10-09,2016-10-11,"Rasmussen","Likely Voters","Other",1500,0.524390243902439,645,0.475609756097561,585,224,52,109,3,2,224
"--",2016-10-10,2016-10-08,2016-10-13,"GWU","Likely Voters","Live phone component",1000,0.546511627906977,470,0.453488372093023,390,224,52,53,1,2,224
"--",2016-10-11,2016-10-10,2016-10-12,"FOX","Likely Voters","Live phone component",917,0.542168674698795,413,0.457831325301205,348,225,52,44,1,2,225
"--",2016-10-11,2016-10-10,2016-10-13,"NBC","Likely Voters","Live phone component",905,0.564705882352941,434,0.435294117647059,335,225,52,90,1,2,225
"--",2016-10-11,2016-10-10,2016-10-13,"ABC","Likely Voters","Live phone component",740,0.522222222222222,348,0.477777777777778,318,225,52,1,1,2,225
"--",2016-10-12,2016-10-11,2016-10-13,"Lucid","Likely Voters","Online poll",553,0.555555555555556,249,0.444444444444444,199,226,52,72,2,2,226
"--",2016-10-12,2016-10-11,2016-10-14,"SurveyUSA","Likely Voters","Other",845,0.560975609756098,389,0.439024390243902,304,226,52,128,3,2,226
"--",2016-10-13,2016-10-10,2016-10-16,"NBC","Likely Voters","Online poll",24804,0.534883720930233,11410,0.465116279069767,9922,227,52,90,2,2,227
"--",2016-10-13,2016-10-10,2016-10-16,"UPI","Likely Voters","Online poll",1325,0.520833333333333,662,0.479166666666667,610,227,52,144,2,2,227
"--",2016-10-14,2016-10-13,2016-10-15,"Politico","Likely Voters","Online poll",1737,0.538461538461538,730,0.461538461538462,625,228,52,99,2,2,228
"--",2016-10-14,2016-10-12,2016-10-16,"Rasmussen","Likely Voters","Other",1500,0.511904761904762,645,0.488095238095238,615,228,52,109,3,2,228
"--",2016-10-14,2016-10-12,2016-10-16,"CBS","Likely Voters","Live phone component",1189,0.552941176470588,559,0.447058823529412,452,228,52,17,1,2,228
"--",2016-10-14,2016-10-12,2016-10-17,"Public Religion Research Institute","Likely Voters","Live phone component",692,0.586206896551724,353,0.413793103448276,249,228,52,104,1,2,228
"--",2016-10-15,2016-10-13,2016-10-17,"Ipsos","Likely Voters","Online poll",1190,0.525,500,0.475,452,229,52,65,2,2,229
"--",2016-10-15,2016-10-14,2016-10-16,"Lucid","Likely Voters","Online poll",546,0.530864197530864,235,0.469135802469136,207,229,52,72,2,2,229
"--",2016-10-15,2016-10-14,2016-10-17,"Bloomberg","Likely Voters","Live phone component",1006,0.552941176470588,473,0.447058823529412,382,229,52,15,1,2,229
"--",2016-10-15,2016-10-14,2016-10-16,"Monmouth University","Likely Voters","Live phone component",726,0.568181818181818,363,0.431818181818182,276,229,52,83,1,2,229
"--",2016-10-16,2016-10-15,2016-10-18,"YouGov","Likely Voters","Online poll",1032,0.525,433,0.475,392,230,52,154,2,2,230
"--",2016-10-16,2016-10-15,2016-10-17,"FOX","Likely Voters","Live phone component",912,0.535714285714286,410,0.464285714285714,356,230,52,44,1,2,230
"--",2016-10-17,2016-10-17,2016-10-18,"Quinnipiac","Likely Voters","Live phone component",1007,0.540229885057471,473,0.459770114942529,403,231,52,106,1,2,231
"--",2016-10-18,2016-10-17,2016-10-19,"Lucid","Likely Voters","Online poll",729,0.573170731707317,343,0.426829268292683,255,232,52,72,2,2,232
"--",2016-10-18,2016-10-17,2016-10-19,"Rasmussen","Likely Voters","Other",1500,0.481927710843373,600,0.518072289156627,645,232,52,109,3,2,232
"--",2016-10-18,2016-10-17,2016-10-20,"ARG","Likely Voters","Live phone component",1006,0.538461538461538,493,0.461538461538462,423,232,52,7,1,2,232
"--",2016-10-19,2016-10-19,2016-10-20,"Politico","Likely Voters","Online poll",1395,0.538461538461538,586,0.461538461538462,502,233,52,99,2,2,233
"--",2016-10-20,2016-10-18,2016-10-23,"IBD","Likely Voters","Live phone component",815,0.5,334,0.5,334,234,52,61,1,2,234
"--",2016-10-20,2016-10-18,2016-10-23,"Centre College","Likely Voters","Live phone component",569,0.529411764705882,256,0.470588235294118,228,234,52,18,1,2,234
"--",2016-10-20,2016-10-20,2016-10-21,"PPP","Likely Voters","Other",990,0.534883720930233,455,0.465116279069767,396,234,52,102,3,2,234
"--",2016-10-20,2016-10-17,2016-10-23,"NBC","Likely Voters","Online poll",32225,0.528735632183908,14824,0.471264367816092,13212,234,52,90,2,2,234
"--",2016-10-20,2016-10-17,2016-10-23,"UPI","Likely Voters","Online poll",1414,0.520833333333333,707,0.479166666666667,650,234,52,144,2,2,234
"--",2016-10-21,2016-10-20,2016-10-22,"Lucid","Likely Voters","Online poll",884,0.5375,380,0.4625,327,235,52,72,2,2,235
"--",2016-10-21,2016-10-20,2016-10-23,"CNN","Likely Voters","Live phone component",779,0.526881720430108,382,0.473118279569892,343,235,52,25,1,2,235
"--",2016-10-22,2016-10-20,2016-10-24,"Ipsos","Likely Voters","Online poll",1170,0.5375,503,0.4625,433,236,52,65,2,2,236
"--",2016-10-22,2016-10-20,2016-10-24,"Suffolk","Likely Voters","Live phone component",1000,0.552941176470588,470,0.447058823529412,380,236,52,126,1,2,236
"--",2016-10-22,2016-10-20,2016-10-24,"Rasmussen","Likely Voters","Other",1500,0.505882352941176,645,0.494117647058824,630,236,52,109,3,2,236
"--",2016-10-22,2016-10-21,2016-10-24,"GQR","Likely Voters","Live phone component",900,0.568181818181818,450,0.431818181818182,342,236,52,51,1,2,236
"--",2016-10-22,2016-10-20,2016-10-24,"AP","Likely Voters","Online poll",1212,0.579545454545455,618,0.420454545454545,448,236,52,6,2,2,236
"--",2016-10-22,2016-10-21,2016-10-24,"ABC","Likely Voters","Live phone component",1119,0.550561797752809,548,0.449438202247191,448,236,52,1,1,2,236
"--",2016-10-22,2016-10-20,2016-10-25,"Pew","Registered Voters","Live phone component",2120,0.534883720930233,975,0.465116279069767,848,236,52,98,1,3,236
"--",2016-10-23,2016-10-22,2016-10-25,"FOX","Likely Voters","Live phone component",1221,0.517647058823529,537,0.482352941176471,501,237,52,44,1,2,237
"--",2016-10-23,2016-10-22,2016-10-25,"ABC","Likely Voters","Live phone component",1135,0.533333333333333,545,0.466666666666667,477,237,52,1,1,2,237
"--",2016-10-24,2016-10-22,2016-10-26,"Saint Leo University","Likely Voters","Online poll",1050,0.569620253164557,472,0.430379746835443,357,238,52,116,2,2,238
"--",2016-10-24,2016-10-23,2016-10-25,"Lucid","Likely Voters","Online poll",875,0.524390243902439,376,0.475609756097561,341,238,52,72,2,2,238
"--",2016-10-24,2016-10-22,2016-10-26,"YouGov","Likely Voters","Online poll",1209,0.528735632183908,556,0.471264367816092,496,238,52,154,2,2,238
"AK",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",989,0.449275362318841,307,0.550724637681159,376,173,1,149,2,3,173
"AK",2016-08-28,2016-08-27,2016-08-29,"Moore","Likely Voters","Live phone component",500,0.426470588235294,145,0.573529411764706,195,181,1,84,1,2,181
"AK",2016-09-14,2016-09-13,2016-09-15,"Moore","Likely Voters","Live phone component",500,0.442857142857143,155,0.557142857142857,195,198,1,84,1,2,198
"AK",2016-09-25,2016-09-19,2016-10-02,"UPI","Likely Voters","Online poll",457,0.421052631578947,183,0.578947368421053,251,209,1,144,2,2,209
"AK",2016-09-30,2016-09-28,2016-10-02,"Alaska Survey Research","Registered Voters","Live phone component",660,0.462686567164179,205,0.537313432835821,238,214,1,3,1,3,214
"AK",2016-10-05,2016-10-05,2016-10-06,"Moore","Likely Voters","Live phone component",500,0.47887323943662,170,0.52112676056338,185,219,1,84,1,2,219
"AK",2016-10-12,2016-10-09,2016-10-16,"UPI","Likely Voters","Online poll",304,0.431578947368421,125,0.568421052631579,164,226,1,144,2,2,226
"AK",2016-10-21,2016-10-18,2016-10-24,"SurveyMonkey","Likely Voters","Online poll",443,0.402597402597403,137,0.597402597402597,204,235,1,127,2,2,235
"AK",2016-10-23,2016-10-21,2016-10-26,"Craciun Research","Likely Voters","Live phone component",400,0.522222222222222,188,0.477777777777778,172,237,1,26,1,2,237
"AL",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",958,0.369047619047619,297,0.630952380952381,508,173,2,149,2,3,173
"AL",2016-09-12,2016-09-02,2016-09-22,"Ipsos","Likely Voters","Online poll",648,0.423913043478261,253,0.576086956521739,343,196,2,65,2,2,196
"AL",2016-09-25,2016-09-19,2016-10-02,"UPI","Likely Voters","Online poll",545,0.378947368421053,196,0.621052631578947,322,209,2,144,2,2,209
"AL",2016-10-03,2016-09-23,2016-10-13,"Ipsos","Likely Voters","Online poll",550,0.41304347826087,209,0.58695652173913,297,217,2,65,2,2,217
"AL",2016-10-12,2016-10-09,2016-10-16,"UPI","Likely Voters","Online poll",327,0.4,124,0.6,186,226,2,144,2,2,226
"AL",2016-10-21,2016-10-18,2016-10-24,"SurveyMonkey","Likely Voters","Online poll",415,0.409090909090909,149,0.590909090909091,216,235,2,127,2,2,235
"AR",2016-06-21,2016-06-21,2016-06-21,"Hendrix College","Registered Voters","Other",751,0.433734939759036,270,0.566265060240964,353,113,3,57,3,3,113
"AR",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",765,0.44578313253012,283,0.55421686746988,352,173,3,149,2,3,173
"AR",2016-09-12,2016-09-02,2016-09-22,"Ipsos","Likely Voters","Online poll",433,0.455555555555556,178,0.544444444444444,212,196,3,65,2,2,196
"AR",2016-09-25,2016-09-19,2016-10-02,"UPI","Likely Voters","Online poll",483,0.378947368421053,174,0.621052631578947,285,209,3,144,2,2,209
"AR",2016-10-03,2016-09-23,2016-10-13,"Ipsos","Likely Voters","Online poll",495,0.409090909090909,178,0.590909090909091,257,217,3,65,2,2,217
"AR",2016-10-12,2016-10-09,2016-10-16,"UPI","Likely Voters","Online poll",323,0.389473684210526,120,0.610526315789474,187,226,3,144,2,2,226
"AR",2016-10-21,2016-10-18,2016-10-25,"U of Arkansas","Likely Voters","Live phone component",585,0.378048780487805,181,0.621951219512195,298,235,3,135,1,2,235
"AR",2016-10-21,2016-10-18,2016-10-24,"SurveyMonkey","Likely Voters","Online poll",498,0.379310344827586,164,0.620689655172414,269,235,3,127,2,2,235
"AZ",2016-03-09,2016-03-07,2016-03-11,"Merrill","Likely Voters","Live phone component",701,0.5,266,0.5,266,9,4,81,1,2,9
"AZ",2016-04-07,2016-04-04,2016-04-11,"Behavior Research Center","Registered Voters","Live phone component",564,0.545454545454545,237,0.454545454545455,197,38,4,13,1,3,38
"AZ",2016-05-14,2016-05-13,2016-05-15,"PPP","Likely Voters","Other",896,0.487179487179487,340,0.512820512820513,358,75,4,102,3,2,75
"AZ",2016-06-15,2016-06-11,2016-06-20,"GQR","Likely Voters","Live phone component",300,0.464285714285714,117,0.535714285714286,135,107,4,51,1,2,107
"AZ",2016-06-20,2016-06-20,2016-06-20,"OH Predictive Insights","Likely Voters","Other",1060,0.528089887640449,498,0.471910112359551,445,112,4,94,3,2,112
"AZ",2016-06-22,2016-06-22,2016-06-23,"PPP","Likely Voters","Other",691,0.476190476190476,276,0.523809523809524,304,114,4,102,3,2,114
"AZ",2016-08-03,2016-08-02,2016-08-05,"CBS","Likely Voters","Online poll",1095,0.488372093023256,460,0.511627906976744,482,156,4,17,2,2,156
"AZ",2016-08-20,2016-08-18,2016-08-23,"CNN","Likely Voters","Live phone component",809,0.457831325301205,307,0.542168674698795,364,173,4,25,1,2,173
"AZ",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",2026,0.486842105263158,750,0.513157894736842,790,173,4,149,2,3,173
"AZ",2016-08-24,2016-08-17,2016-08-31,"Arizona Republic","Likely Voters","Live phone component",704,0.507246376811594,246,0.492753623188406,239,177,4,8,1,2,177
"AZ",2016-08-26,2016-08-25,2016-08-27,"OH Predictive Insights","Likely Voters","Live phone component",728,0.506329113924051,291,0.493670886075949,284,179,4,94,1,2,179
